additions,additions_avg,additions_max,avg_play_size,avg_task_size,change_set_avg,change_set_max,code_churn_avg,code_churn_count,code_churn_max,commit,commits_count,committed_at,contributors_count,deletions,deletions_avg,deletions_max,failure_prone,filepath,highest_contributor_experience,hunks_median,lines_blank,lines_code,lines_comment,minor_contributors_count,num_authorized_key,num_block_error_handling,num_blocks,num_commands,num_conditions,num_decisions,num_deprecated_keywords,num_deprecated_modules,num_distinct_modules,num_external_modules,num_fact_modules,num_file_exists,num_file_mode,num_file_modules,num_filters,num_ignore_errors,num_import_playbook,num_import_role,num_import_tasks,num_include,num_include_role,num_include_tasks,num_include_vars,num_keys,num_lookups,num_loops,num_math_operations,num_names_with_vars,num_parameters,num_paths,num_plays,num_prompts,num_regex,num_roles,num_suspicious_comments,num_tasks,num_tokens,num_unique_names,num_uri,num_vars,text_entropy
9.0,9.0,9.0,0.0,3.0,1.0,12.0,9.0,9.0,9.0,b2ac63551a40d6d3946674e32021e5526e21cb84,1.0,2020-04-24 07:44:45+02:00,1.0,0.0,0.0,0.0,0.0,ansible_collections/arista/cvp/roles/dhcp_configuration/vars/debian.yml,100.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.5
9.0,9.0,9.0,0.0,3.0,1.0,12.0,9.0,9.0,9.0,b2ac63551a40d6d3946674e32021e5526e21cb84,1.0,2020-04-24 07:44:45+02:00,1.0,0.0,0.0,0.0,0.0,ansible_collections/arista/cvp/roles/dhcp_configuration/vars/centos.yml,100.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0
19.0,5.0,9.0,0.0,5.0,1.0,12.0,4.0,15.0,8.0,b2ac63551a40d6d3946674e32021e5526e21cb84,4.0,2020-04-24 07:44:45+02:00,1.0,4.0,1.0,2.0,1.0,ansible_collections/arista/cvp/roles/dhcp_configuration/tasks/main.yml,100.0,2.0,4.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,0.0,0.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,94.0,7.0,0.0,0.0,5.55
0.0,0.0,0.0,,,1.0,12.0,0.0,0.0,0.0,b2ac63551a40d6d3946674e32021e5526e21cb84,1.0,2020-04-24 07:44:45+02:00,,0.0,0.0,0.0,0.0,ansible_collections/arista/cvp/roles/dhcp_configuration/vars/main.yml,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0,9.0,25.0,0.0,10.0,1.0,12.0,9.0,26.0,24.0,b2ac63551a40d6d3946674e32021e5526e21cb84,3.0,2020-04-24 07:44:45+02:00,1.0,2.0,1.0,1.0,1.0,ansible_collections/arista/cvp/roles/dhcp_configuration/defaults/main.yml,100.0,2.0,8.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,4.3
10.0,5.0,10.0,0.0,21.0,1.0,12.0,-20.0,-41.0,0.0,b2ac63551a40d6d3946674e32021e5526e21cb84,2.0,2020-04-24 07:44:45+02:00,1.0,51.0,26.0,51.0,0.0,ansible_collections/arista/cvp/roles/dhcp_configuration/meta/main.yml,100.0,1.5,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.0,1.0,0.0,0.0,5.26
0.0,0.0,0.0,0.0,15.0,1.0,12.0,0.0,0.0,0.0,b2ac63551a40d6d3946674e32021e5526e21cb84,1.0,2020-04-24 07:44:45+02:00,,0.0,0.0,0.0,0.0,ansible_collections/arista/cvp/roles/dhcp_configuration/.travis.yml,,0.0,7.0,15.0,6.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,4.53
2.0,1.0,1.0,0.0,5.0,1.0,12.0,0.0,0.0,0.0,b2ac63551a40d6d3946674e32021e5526e21cb84,3.0,2020-04-24 07:44:45+02:00,1.0,2.0,1.0,1.0,0.0,ansible_collections/arista/cvp/roles/dhcp_configuration/handlers/main.yml,100.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,0.0,0.0,3.52
