approach,mean_f1,mean_mcc,mean_pr_auc,mean_precision,mean_recall,mean_roc_auc,metrics,name,std_f1,std_mcc,std_pr_auc,std_precision,std_recall,std_roc_auc
RF,0.90625000000625,0.858253175475,0.9453125,0.9375,0.90625,0.953125,ico,idealista/java_role,0.171796067724772,0.28453749473244,0.111511864092272,0.170782512765993,0.201556443707464,0.100778221853732
RF,0.26250000000625,0.108253175475,0.66666666666875,0.27083333333125,0.3125,0.5833333333375,process,idealista/java_role,0.319461352217986,0.336787657028144,0.175462352189126,0.364513882275523,0.403112887414927,0.241043257218223
RF,0.37708333334375,0.15550211698125,0.6796875,0.296875,0.5625,0.578125,delta,idealista/java_role,0.364888364469126,0.304508701967514,0.206221939728015,0.311758379259513,0.51234753829798,0.238569715719574
RF,0.9145833333375,0.858253175475,0.94270833333125,0.91666666666875,0.9375,0.953125,ico-process,idealista/java_role,0.162375308278497,0.28453749473244,0.113727867201772,0.182574185832013,0.170782512765993,0.100778221853732
RF,0.354166666675,0.108253175475,0.66666666666875,0.33333333333125,0.5,0.64322916666875,delta-process,idealista/java_role,0.304503238452036,0.336787657028144,0.175462352189126,0.342917763602404,0.447213595499958,0.239583333328913
RF,0.895066845588356,0.862176701313699,0.923814358523287,0.921303544247945,0.895099478143836,0.980608860510274,ico-delta,dockpack/ansible-consul,0.117445243121899,0.148363032556124,0.087853005835472,0.148407874327367,0.132707488370018,0.039938036002946
RF,0.904337159389726,0.874007008419863,0.930025977319863,0.924749945638356,0.907493476839041,0.981700366604109,ico,dockpack/ansible-consul,0.109767043850603,0.136637117030972,0.082479954840975,0.142709831103175,0.122283379075862,0.040596722661999
RF,0.328116888281507,0.057370932907534,0.613945277808219,0.363860410541781,0.514530332681507,0.528004606608219,process,dockpack/ansible-consul,0.229084921897546,0.260236839653336,0.160289558588519,0.329858316270033,0.419670614618407,0.133271617910547
RF,0.176461780224658,0.077047724391096,0.594545392992466,0.274701516141096,0.22873450750274,0.510687133200685,delta,dockpack/ansible-consul,0.207721480787242,0.213884651441253,0.185889730406305,0.377580687746057,0.323931766931054,0.123854652848027
RF,0.88891791349452,0.85570485469452,0.919784949955479,0.911931941725342,0.896241030654794,0.976877887905479,ico-process,dockpack/ansible-consul,0.122604910109217,0.151031416006413,0.090868145603131,0.161508670496014,0.131439732659375,0.044050962904176
RF,0.329561186143836,0.058173492336301,0.610111903564384,0.349330653039041,0.531963470321918,0.531404592927397,delta-process,dockpack/ansible-consul,0.22689846779281,0.243326108875706,0.155381376353677,0.309183150902231,0.421795674310869,0.128456599960062
RF,0.688532301035714,0.698458287842857,0.717109288114286,0.636394557821428,0.795351473914286,0.982778310021429,ico-delta,redhat-cop/infra-ansible,0.256288345122254,0.255284862727413,0.253843570216232,0.269188475842179,0.293678488802914,0.030841500618362
RF,0.711321031914286,0.730954566985714,0.761614246678571,0.644132653057143,0.876984126978571,0.986721736078571,ico,redhat-cop/infra-ansible,0.19311492428407,0.170539268415685,0.147476552365128,0.235796811082427,0.174012487360661,0.021304337014706
RF,0.012987012985714,0.011443314128572,0.4493585477,0.017857142857143,0.010204081635714,0.537068004764286,process,redhat-cop/infra-ansible,0.048592953070127,0.047657248342373,0.150180732374285,0.066815310478106,0.038180177427515,0.099034094226545
RF,0,-0.002186401371429,0.363070955935714,0,0,0.459962557885714,delta,redhat-cop/infra-ansible,0,0.004607488521864,0.233282985349183,0,0,0.151314746696894
RF,0.607213619714286,0.618944819371429,0.676032744464286,0.594217687071428,0.681405895685714,0.984250538042857,ico-process,redhat-cop/infra-ansible,0.290364988798379,0.29311888908116,0.238973291145916,0.320931937980924,0.344046364145734,0.018198510314563
RF,0.017857142857143,0.026291103242857,0.476144261985714,0.071428571428572,0.010204081635714,0.532550807414286,delta-process,redhat-cop/infra-ansible,0.066815310478106,0.100272439746056,0.13606194947581,0.267261241912424,0.038180177427515,0.085914508995793
RF,0.6619047619,0.6546086137,0.694671994671429,0.633333333328571,0.742857142857143,0.950011690442857,ico-delta,pulp/ansible-pulp,0.367611417166422,0.375053298169791,0.356204128114927,0.372677996254437,0.395209408023741,0.106514789167935
RF,0.720779220785714,0.733452567914286,0.784421332628571,0.715476190471429,0.842857142857143,0.957782421471429,ico,pulp/ansible-pulp,0.239081795922153,0.234509816562505,0.193064882844301,0.305066347201264,0.269920623252731,0.107174226546287
RF,0.130594651657143,0.105658799085714,0.388961435414286,0.146567717985714,0.3,0.486580308714286,process,pulp/ansible-pulp,0.15736076255407,0.147004531597825,0.191468347876726,0.211227592787999,0.369684550213647,0.214290741034184
RF,0.041666666671429,0.044074962257143,0.284281058328571,0.023191094614286,0.214285714285714,0.500504779485714,delta,pulp/ansible-pulp,0.072168783658326,0.116901565338542,0.258490265133158,0.04000357387086,0.393397896234722,0.275352907993798
RF,0.507627293342857,0.522262500514286,0.661419334642857,0.596428571428571,0.557142857142857,0.941709563557143,ico-process,pulp/ansible-pulp,0.347991762242603,0.343556993290367,0.221545949004804,0.362982027628025,0.43915503282684,0.110905318664152
RF,0.031746031742857,0.014996659285714,0.419681768728571,0.035714285714286,0.028571428571429,0.477010004585714,delta-process,pulp/ansible-pulp,0.083992105104762,0.062191475405256,0.191034270275897,0.094491118252307,0.075592894601846,0.19310293502387
RF,0.15266757865,0.19653626345,0.52409236385,0.08724722765,0.95833333335,0.86273148145,ico-delta,openstack/tripleo-quickstart-extras,0.15012718527726,0.125581899244399,0.017235871970495,0.089714461150478,0.058925565075309,0.036010067542094
RF,0.15773809525,0.20642624115,0.5255439284,0.0901503568,0.95833333335,0.8289351852,ico,openstack/tripleo-quickstart-extras,0.147313912723627,0.116619794837245,0.016662915437225,0.08856854815465,0.058925565075309,0.008511470488093
RF,0.0741818182,0.0241210679,0.3401988461,0.04031924575,0.625,0.45972222225,process,openstack/tripleo-quickstart-extras,0.053482985605851,0.037977048607763,0.006417552370782,0.030586125781043,0.058925565146019,0.082495791162001
RF,0,-0.00810254655,0.00308641975,0,0,0.36944444445,delta,openstack/tripleo-quickstart-extras,0,0.011458731220769,0.004364856669626,0,0,0.522473343884584
RF,0.15299851665,0.19061045805,0.5051722201,0.08846944015,0.91666666665,0.8050925926,ico-process,openstack/tripleo-quickstart-extras,0.146246284863047,0.106827756231165,0.010662667224529,0.089160100040629,0.117851130221328,0.016040848287393
RF,0.07430875575,0.02451518825,0.3402513792,0.04042431195,0.625,0.4954861111,delta-process,openstack/tripleo-quickstart-extras,0.054580822977312,0.03466971170728,0.006100746471079,0.031219737439028,0.058925565146019,0.135037753335884
RF,0.947368421057895,0.938795647742105,0.971052631578947,0.973684210526316,0.947368421052632,1,ico-delta,caktus/tequila-django,0.124878108198405,0.14521859076054,0.071328250351776,0.114707866935281,0.157650883821153,0
RF,0.964912280705263,0.959197098494737,0.978947368421053,0.973684210526316,0.973684210526316,1,ico,caktus/tequila-django,0.105100589203592,0.122219656210672,0.065225654193057,0.114707866935281,0.114707866935281,0
RF,0.2528822055,-0.019072233457895,0.582894736842105,0.193859649121053,0.552631578947368,0.528508771931579,process,caktus/tequila-django,0.217922661880553,0.290011693415151,0.140146354394544,0.233875727150063,0.468292905790847,0.249634235357452
RF,0.275438596494737,0.208754026063158,0.578070175442105,0.298245614031579,0.289473684210526,0.554824561405263,delta,caktus/tequila-django,0.398429339939061,0.424359505604321,0.319483216564059,0.442980043611534,0.418853908291695,0.327805034052812
RF,0.947368421057895,0.938795647742105,0.971052631578947,0.973684210526316,0.947368421052632,0.986842105263158,ico-process,caktus/tequila-django,0.124878108198405,0.14521859076054,0.071328250351776,0.114707866935281,0.157650883821153,0.057353933467641
RF,0.157894736847368,0.136164068794737,0.638596491226316,0.184210526315789,0.157894736842105,0.532894736842105,delta-process,caktus/tequila-django,0.321424703720169,0.319307199785848,0.174717817607931,0.380442955126341,0.335519149103601,0.340654255275678
RF,0.872427983544444,0.863947984933333,0.907084068196296,0.844444444444444,0.925925925925926,0.984783734781482,ico-delta,ANXS/postgresql,0.278552259979851,0.292199144987431,0.208883067465749,0.302976685233157,0.266880256341812,0.050272766666439
RF,0.868900646681481,0.863411208396296,0.923750734862963,0.840740740740741,0.925925925925926,0.983359233359259,ico,ANXS/postgresql,0.281841635142474,0.285508227563282,0.144596976634096,0.3079201435678,0.266880256341812,0.051487013723987
RF,0.179359913103704,0.098203783837037,0.526238796907407,0.129886810111111,0.432098765433333,0.5454935154,process,ANXS/postgresql,0.213159463557048,0.193325393513457,0.159487875533259,0.171511134936864,0.455871615744777,0.146426818690882
RF,0.018518518518519,0.010802469137037,0.501237959559259,0.018518518518519,0.018518518518519,0.48966127322963,delta,ANXS/postgresql,0.096225044864938,0.084599825189299,0.175399931136602,0.096225044864938,0.096225044864938,0.219872514838363
RF,0.825078673451852,0.792353037837037,0.8541005291,0.791975308644444,0.907407407407407,0.981044418544444,ico-process,ANXS/postgresql,0.281645632200035,0.33773729447771,0.258085591364054,0.314580522837175,0.278631167738513,0.05693352411823
RF,0.173053667903704,0.066314123381482,0.510989745544444,0.114085944314815,0.543209876544444,0.555057639544444,delta-process,ANXS/postgresql,0.17551928142184,0.154290087174628,0.166273858747343,0.132756314012047,0.479477530361164,0.151091611433159
RF,0.89295238096,0.883297236708,0.926047619044,0.89,0.946666666668,0.981111111108,ico-delta,dj-wasabi/ansible-zabbix-agent,0.151617133259301,0.162472905389333,0.105827641930335,0.205142227084853,0.149999999997407,0.048591265798381
RF,0.866285714292,0.857477347732,0.9189047619,0.87,0.906666666668,0.987777777776,ico,dj-wasabi/ansible-zabbix-agent,0.230947962640836,0.236338138365846,0.122860718853578,0.261406452355969,0.240947204911966,0.037679611022564
RF,0.191128205128,0.050903611264,0.47743745144,0.157523809524,0.3,0.536793650792,process,dj-wasabi/ansible-zabbix-agent,0.287714588470241,0.320385668458777,0.270319823988003,0.254620640258351,0.435677420594344,0.253792813073482
RF,0.133333333336,0.031113362312,0.420866022876,0.133333333332,0.18,0.488063492068,delta,dj-wasabi/ansible-zabbix-agent,0.245326690737368,0.28104923457439,0.285106890401929,0.267879187806051,0.353291402125414,0.300438014829673
RF,0.90095238096,0.892746732076,0.933571428568,0.91,0.94,0.987777777776,ico-process,dj-wasabi/ansible-zabbix-agent,0.151784547133216,0.162100453031478,0.102259756619749,0.189296944860009,0.16583123951777,0.037679611022564
RF,0.202444444444,0.020439434416,0.41113586414,0.15952380952,0.326666666668,0.56155555556,delta-process,dj-wasabi/ansible-zabbix-agent,0.283569618251771,0.339115037796342,0.288674368464325,0.244603509364297,0.434293807360933,0.272867703880176
RF,0.9918699187,0.992053655182927,0.99390243902439,0.98780487804878,1,0.9977827051,ico-delta,fgci-org/fgci-ansible,0.05205792062433,0.0508814330972,0.039043440472152,0.078086880944303,0,0.014197614715726
RF,0.9918699187,0.992053655182927,0.99390243902439,0.98780487804878,1,0.9977827051,ico,fgci-org/fgci-ansible,0.05205792062433,0.0508814330972,0.039043440472152,0.078086880944303,0,0.014197614715726
RF,0.101626016260976,0.096341002136585,0.547949002234146,0.093495934958537,0.121951219512195,0.577161236458537,process,fgci-org/fgci-ansible,0.285963402818646,0.2907817346937,0.190380199440378,0.27398494607753,0.33129457822454,0.241745828479035
RF,0.154471544717073,0.142185633670732,0.506504065053659,0.146341463414634,0.170731707317073,0.541562096439024,delta,fgci-org/fgci-ansible,0.350377264736147,0.358342315128285,0.282048544806676,0.339924668842679,0.38094875143451,0.239441563733395
RF,0.9918699187,0.992053655182927,0.99390243902439,0.98780487804878,1,0.9977827051,ico-process,fgci-org/fgci-ansible,0.05205792062433,0.0508814330972,0.039043440472152,0.078086880944303,0,0.014197614715726
RF,0.117886178863415,0.113094164317073,0.553030303046342,0.105691056909756,0.146341463414634,0.586030416060976,delta-process,fgci-org/fgci-ansible,0.298709963473353,0.304211050544415,0.193125108387092,0.280763091019374,0.357839042710273,0.244642692700948
RF,0.8518353174625,0.81772877290625,0.8716746794875,0.8583333333375,0.85937500000625,0.94079184705,ico-delta,HanXHX/ansible-debian-bootstrap,0.259002148516468,0.301547252758952,0.244700819479118,0.270938013954675,0.268256976708875,0.190993908006539
RF,0.8631448412625,0.83932232645625,0.884695512825,0.86875,0.8802083333375,0.92951088264375,ico,HanXHX/ansible-debian-bootstrap,0.247170766512206,0.271529077490829,0.234615953823781,0.264496376786778,0.265219598037715,0.23668188270718
RF,0.015625,-0.02137516554375,0.56969696969375,0.0125,0.02083333333125,0.5165697150125,process,HanXHX/ansible-debian-bootstrap,0.0625,0.071568638803416,0.133449332090693,0.05,0.083333333325,0.144019049368121
RF,0.08333333333125,0.05995347983125,0.55989583333125,0.08333333333125,0.08333333333125,0.49887415825625,delta,HanXHX/ansible-debian-bootstrap,0.258198889745009,0.256978610288266,0.225845862823108,0.258198889745009,0.258198889745009,0.211692302537312
RF,0.8631448412625,0.83932232645625,0.884695512825,0.86875,0.8802083333375,0.9545830327125,ico-process,HanXHX/ansible-debian-bootstrap,0.247170766512206,0.271529077490829,0.234615953823781,0.264496376786778,0.265219598037715,0.136318382857226
RF,0.025,0.01702966440625,0.61032196969375,0.03125,0.02083333333125,0.52284075878125,delta-process,HanXHX/ansible-debian-bootstrap,0.1,0.068118657625,0.044378395501946,0.125,0.083333333325,0.161205234248225
RF,0.799779541444444,0.788712300905556,0.834663647372222,0.854629629633333,0.787962962966667,0.957776127655555,ico-delta,openstack/openstack-ansible-os_nova,0.165343510735643,0.175990906927014,0.148561807911015,0.202097300346964,0.20006580253507,0.054222832404293
RF,0.84078483245,0.828423969316667,0.863989449633333,0.876851851855556,0.829629629633333,0.957198986711111,ico,openstack/openstack-ansible-os_nova,0.180481051699751,0.195012153773202,0.163348406129132,0.197297003216928,0.196252101734422,0.070473404280144
RF,0.022222222222222,0.016480931394445,0.527556288644445,0.027777777777778,0.018518518516667,0.516161415316667,process,openstack/openstack-ansible-os_nova,0.094280904158206,0.085418587237069,0.126135760937313,0.117851130197758,0.078567420123982,0.148324802306099
RF,0.098999856344445,-0.007813603411111,0.357520140827778,0.076788582988889,0.220370370372222,0.465654853222222,delta,openstack/openstack-ansible-os_nova,0.156924337705688,0.161735781379361,0.226042148410994,0.137255773887534,0.328571654107062,0.185646021052251
RF,0.766710758377778,0.754939720488889,0.8059716328,0.845370370372222,0.737037037038889,0.951823053944444,ico-process,openstack/openstack-ansible-os_nova,0.194258752434715,0.20606977763945,0.172584917964843,0.214644070447424,0.227127239366668,0.061260292981021
RF,0.022222222222222,0.016480931394445,0.527556288644445,0.027777777777778,0.018518518516667,0.506122820627778,delta-process,openstack/openstack-ansible-os_nova,0.094280904158206,0.085418587237069,0.126135760937313,0.117851130197758,0.078567420123982,0.163404181159793
RF,0.9184981685,0.903703998107692,0.9358974359,0.884615384615385,0.980769230769231,0.987054843307692,ico-delta,nusenu/ansible-relayor,0.135023841864817,0.156786800738043,0.10432679998821,0.194062506451546,0.069337524528154,0.029111570647096
RF,0.919746919746154,0.907197009238462,0.939102564107692,0.891025641023077,0.980769230769231,0.971407990161538,ico,nusenu/ansible-relayor,0.125025254771503,0.134772053849259,0.094120232858663,0.190590624966463,0.069337524528154,0.050247494193052
RF,0.112820512823077,0.026963194130769,0.539151873776923,0.158974358976923,0.101282051284615,0.561312645692308,process,nusenu/ansible-relayor,0.223415599091932,0.22836386242654,0.228542417004335,0.326074817070572,0.21086918212236,0.126419027676808
RF,0.165567765561538,0.0226969391,0.470149722076923,0.207459207453846,0.2141025641,0.448221801346154,delta,nusenu/ansible-relayor,0.227453897094428,0.206340469620645,0.282907170784995,0.314090130399859,0.367161670530885,0.172414195885825
RF,0.877472527469231,0.855853607946154,0.903846153846154,0.852564102561538,0.942307692307692,0.965376521630769,ico-process,nusenu/ansible-relayor,0.225044329606308,0.255516851698748,0.176272338510015,0.266044948331667,0.14978617237882,0.070605681744813
RF,0.337663191507692,0.069896255353846,0.574835634453846,0.2919789612,0.575641025638462,0.555227758353846,delta-process,nusenu/ansible-relayor,0.247707424066013,0.213458186050717,0.215105649226272,0.27663132657323,0.45879347531629,0.131638877612979
RF,0.86666666668,0.87784518381,0.90263157894,0.9,0.9,0.99566993464,ico-delta,savoirfairelinux/ansible-nexus3-oss,0.172132593147561,0.157736076182744,0.125778584773534,0.210818510677892,0.210818510677892,0.009834511101366
RF,0.90000000001,0.90809660056,0.92631578947,0.9,0.95,0.99566993464,ico,savoirfairelinux/ansible-nexus3-oss,0.161015297163781,0.148011579473958,0.118696884742722,0.210818510677892,0.158113883008419,0.009834511101366
RF,0.15068376069,0.11940576053,0.42913423264,0.16382205514,0.35,0.57976229906,process,savoirfairelinux/ansible-nexus3-oss,0.234334961294612,0.241785075385639,0.237269339627143,0.317410232435918,0.411636301174282,0.211188215381586
RF,0.18333333334,0.158937201,0.27054720134,0.25,0.15,0.50667560943,delta,savoirfairelinux/ansible-nexus3-oss,0.298659556805668,0.323786916130899,0.333361501423157,0.424918292799399,0.241522945769824,0.21933958616592
RF,0.90000000001,0.90809660056,0.92631578947,0.9,0.95,0.99428104575,ico-process,savoirfairelinux/ansible-nexus3-oss,0.161015297163781,0.148011579473958,0.118696884742722,0.210818510677892,0.158113883008419,0.012062763941331
RF,0.11068376069,0.07528298393,0.39024534376,0.13048872181,0.3,0.57031940028,delta-process,savoirfairelinux/ansible-nexus3-oss,0.220797261284476,0.24213570205964,0.264758553385179,0.315125333463295,0.421637021355784,0.2282668098453
RF,0.868198262643434,0.863108052860606,0.882046013257576,0.860077393374747,0.895069010376768,0.981445510562626,ico-delta,redhat-openstack/infrared,0.18994562988554,0.197401084406872,0.162898773617154,0.18096487292905,0.198774217459035,0.05480179930666
RF,0.882708692885859,0.879140592377778,0.895663473562626,0.895810346852525,0.886023014731313,0.980232708657576,ico,redhat-openstack/infrared,0.182091420009972,0.189362163269587,0.1571535653924,0.157734151347915,0.203446751885147,0.065556340329085
RF,0.016877027514142,0.010939016737374,0.408190700043434,0.040140790140404,0.014517814278788,0.531161287851515,process,redhat-openstack/infrared,0.056411699931366,0.065204480565078,0.204885236546777,0.160143386579349,0.050842177055151,0.072192959316164
RF,0.009652076318182,0.007286506490909,0.469396052757576,0.02020202020202,0.006581802036364,0.516385388915151,delta,redhat-openstack/infrared,0.049503619830356,0.050202597470045,0.15199252239988,0.098953501737337,0.034640203518961,0.07832870907005
RF,0.841514702624242,0.83908974539697,0.862742108553535,0.846946319973737,0.866779277781818,0.972582044943434,ico-process,redhat-openstack/infrared,0.231363280747653,0.233397827694418,0.189117724360572,0.194987094455909,0.247359150150127,0.079666693554372
RF,0.01820014210303,0.012894482958586,0.461274515463636,0.03660228660303,0.013453549817172,0.544798745443434,delta-process,redhat-openstack/infrared,0.06354163761466,0.060763646027936,0.152222467295711,0.123863387142362,0.048116225982709,0.079146138203515
RF,0.940115440118182,0.942033040790909,0.950374956763636,0.941414141415152,0.957070707072727,0.995322282724242,ico-delta,tenforwardconsulting/subspace,0.136531739754125,0.133589110985992,0.11582554820393,0.163730449007164,0.121694510438408,0.023108008410023
RF,0.959307359309091,0.961066666324242,0.966801123187879,0.964646464648485,0.967171717172727,0.993181142378788,ico,tenforwardconsulting/subspace,0.102940682757875,0.098650497410492,0.084607960224326,0.116051770631783,0.11012026636068,0.036880407241738
RF,0.0101010101,0.005758544815152,0.470468379042424,0.015151515151515,0.007575757575758,0.504018628333333,process,tenforwardconsulting/subspace,0.058025885312763,0.060442597703607,0.146174273477769,0.087038827977849,0.043519413988925,0.088105525016982
RF,0.033477633478788,0.013962724284849,0.177743154733333,0.030762167124243,0.050505050506061,0.470910033448485,delta,tenforwardconsulting/subspace,0.091600817790031,0.091413346268925,0.225326305828113,0.088711187047455,0.151582213698379,0.144925635721751
RF,0.935738335742424,0.937904596784848,0.946334552721212,0.933333333336364,0.957070707072727,0.993449361290909,ico-process,tenforwardconsulting/subspace,0.124000235440529,0.11998109891858,0.104401183409714,0.150692844328013,0.121694510438408,0.031591271600887
RF,0.018855218854546,0.01745759399697,0.470203203569697,0.035353535354546,0.017676767675758,0.517508624233333,delta-process,tenforwardconsulting/subspace,0.078591224832946,0.090879841022578,0.152954111748733,0.17558224448787,0.071436086661133,0.095125175284101
RF,0.841502941494118,0.847058798188235,0.896137701064706,0.905042016805882,0.862254901958823,0.963400502,ico-delta,rocknsm/rock,0.241691626347142,0.229566034867354,0.155960115657149,0.202454262551112,0.275569449039682,0.071595358344886
RF,0.861671008723529,0.867317792658823,0.912163342094117,0.924649859941176,0.876960784311765,0.956380395205882,ico,rocknsm/rock,0.246981558525928,0.234725277138924,0.158594942423416,0.193884939804017,0.275875019068519,0.085168520291082
RF,0.241585865111765,0.224986951888235,0.535714529447059,0.3790505676,0.265196078423529,0.634119522911765,process,rocknsm/rock,0.226657513321405,0.238930843880515,0.23575209059424,0.437844737582435,0.294690210662489,0.222880487264752
RF,0.158109040711765,0.137963413223529,0.480205501729412,0.246681749623529,0.149509803917647,0.522112470864706,delta,rocknsm/rock,0.221750150399719,0.227283432205019,0.263146900740653,0.396735077625337,0.192490768809571,0.177053089442814
RF,0.764404223223529,0.765765091258823,0.847759118864706,0.891316526611765,0.753431372547059,0.921977819288235,ico-process,rocknsm/rock,0.234905931677451,0.224127306060096,0.147086937403147,0.203179344599562,0.292306720684605,0.0915512077226
RF,0.290635345052941,0.197450560005882,0.584259506323529,0.348404214594118,0.546568627447059,0.603396245641176,delta-process,rocknsm/rock,0.248863083707588,0.295123762869537,0.190142303612578,0.390727771182382,0.397639070098155,0.23070523416052
RF,0.938315623769091,0.939313983807273,0.957608358147273,0.966818181818182,0.939696969698182,0.996824651389091,ico-delta,openfun/arnold,0.133133144614742,0.125175255934574,0.086127752122371,0.130924330520142,0.146863325961953,0.009952876239106
RF,0.944155844154546,0.945281064016364,0.96058166262,0.96,0.954848484849091,0.994682355301818,ico,openfun/arnold,0.126151773412953,0.11747956202218,0.082507110617414,0.127842173790923,0.137199830503191,0.01761357569907
RF,0.003636363636364,-0.008039555927273,0.508582756298182,0.003030303030909,0.004545454545455,0.49266005822,process,openfun/arnold,0.02696799449853,0.029000413458579,0.151522049412186,0.022473328753269,0.033709993123162,0.059399308480494
RF,0.033782013783636,-0.001520957238182,0.45483991184,0.021795689832727,0.113636363636364,0.485968502943636,delta,openfun/arnold,0.094705160508807,0.07382549105278,0.206600667346348,0.065381563035743,0.307386616472695,0.088624644185974
RF,0.930418470418182,0.930546173809091,0.949956842996364,0.951515151516364,0.939696969698182,0.990315039661818,ico-process,openfun/arnold,0.137064532398234,0.131533282540605,0.094620097400712,0.145836339554354,0.146863325961953,0.029879061979249
RF,0.062507443383636,-0.0031302398,0.517326008812727,0.051396462718182,0.256666666667273,0.496252600876364,delta-process,openfun/arnold,0.105673765891133,0.105675072563304,0.133790715133697,0.144004290405484,0.423251668997475,0.05220317266765
RF,0.909259259261111,0.905568349122222,0.935470085466667,0.89814814815,0.962962962966667,0.988319088322222,ico-delta,lae/ansible-role-proxmox,0.148105930800684,0.147369633599307,0.104109770979568,0.207213767373032,0.10779361111648,0.035346146284175
RF,0.898412698416667,0.885812711638889,0.921581196577778,0.870370370372222,0.962962962966667,0.986467236466667,ico,lae/ansible-role-proxmox,0.155534593372667,0.180325721631043,0.12396319443368,0.218099002788542,0.10779361111648,0.042286484525109
RF,0.205555555555556,0.187072457627778,0.600559625561111,0.296296296294444,0.240740740733333,0.617503676888889,process,lae/ansible-role-proxmox,0.238801473594385,0.246396021838007,0.146637170774614,0.413440670580321,0.334420883800862,0.23576490033893
RF,0.383465608466667,0.3081978656,0.554131054133333,0.475925925927778,0.481481481472222,0.607885286016667,delta,lae/ansible-role-proxmox,0.214594350141721,0.321027712091562,0.234687775019166,0.377263202022364,0.332788225314194,0.285158866121308
RF,0.900000000005556,0.893090014683333,0.928347578344444,0.89814814815,0.94444444445,0.988319088322222,ico-process,lae/ansible-role-proxmox,0.135762191151567,0.143570825869337,0.099808271252624,0.199172215761659,0.127827498128446,0.035346146284175
RF,0.220370370372222,0.201092021277778,0.60794159545,0.263888888883333,0.287037037033333,0.654985870616667,delta-process,lae/ansible-role-proxmox,0.25899223722242,0.26740293841236,0.145752100487215,0.375136140863806,0.382653085925253,0.225828585563217
RF,0.961904761907143,0.963069043985714,0.971938775507143,0.964285714285714,0.976190476192857,0.993386243385714,ico-delta,redhat-cop/openshift-applier,0.100304785825682,0.096171077151731,0.074360923773078,0.133630620956212,0.089087080628566,0.024746411290167
RF,0.961904761907143,0.963069043985714,0.971938775507143,0.964285714285714,0.976190476192857,0.993386243385714,ico,redhat-cop/openshift-applier,0.100304785825682,0.096171077151731,0.074360923773078,0.133630620956212,0.089087080628566,0.024746411290167
RF,0.035714285714286,0.035761723985714,0.520032064207143,0.071428571428572,0.023809523807143,0.56926530315,process,redhat-cop/openshift-applier,0.133630620956212,0.147389363236251,0.151734667571284,0.267261241912424,0.089087080628566,0.20791968858582
RF,0.171428571428571,0.159461776985714,0.366937229435714,0.202380952378571,0.190476190471429,0.47558418105,delta,redhat-cop/openshift-applier,0.309909593339664,0.32450933580071,0.336373460563062,0.370830503754196,0.363136519599264,0.332490499911125
RF,0.923809523814286,0.926323950692857,0.945430346042857,0.964285714285714,0.916666666671429,0.987528344671429,ico-process,redhat-cop/openshift-applier,0.13037000035936,0.124359890146394,0.093533001696899,0.133630620956212,0.169841555114141,0.034060088006016
RF,0.071428571428572,0.071428571428572,0.579788792985714,0.071428571428572,0.071428571428572,0.583015662414286,delta-process,redhat-cop/openshift-applier,0.267261241912424,0.267261241912424,0.122707239819353,0.267261241912424,0.267261241912424,0.205314187278132
RF,0.757575757581818,0.738724584972727,0.839637445881818,0.727272727281818,0.818181818181818,0.935556394372727,ico-delta,infOpen/ansible-role-jenkins,0.318709519115048,0.335522196780116,0.179700636939279,0.318614424522713,0.345241827121427,0.140300173873667
RF,0.829437229436364,0.817873203954545,0.897537878781818,0.795454545463636,0.878787878790909,0.954797096845454,ico,infOpen/ansible-role-jenkins,0.298581819379657,0.303567674166365,0.134683329025712,0.305876782476262,0.30813875924343,0.122246782007746
RF,0.083309878981818,-0.018571290554546,0.498377732618182,0.049656226127273,0.272727272727273,0.5750949177,process,infOpen/ansible-role-jenkins,0.147346660120653,0.069491624579553,0.20441980260399,0.088630929378622,0.467099366496914,0.203224823693994
RF,0.036363636363636,-0.027607486545455,0.440436015990909,0.024793388427273,0.068181818181818,0.4238024917,delta,infOpen/ansible-role-jenkins,0.120604537831105,0.067881276085783,0.242249369473484,0.082230366694804,0.226133508433323,0.161675737107718
RF,0.721212121218182,0.706443856336364,0.845409451645454,0.696969696981818,0.757575757581818,0.956866082154546,ico-process,infOpen/ansible-role-jenkins,0.380430378290884,0.38315863004111,0.163117950742318,0.378727267876945,0.396958130757572,0.070855137303393
RF,0.083309878981818,-0.018571290554546,0.498377732618182,0.049656226127273,0.272727272727273,0.559960620181818,delta-process,infOpen/ansible-role-jenkins,0.147346660120653,0.069491624579553,0.20441980260399,0.088630929378622,0.467099366496914,0.18408928080966
RF,0.773295985064706,0.759794753829412,0.821707093570588,0.823529411764706,0.782352941176471,0.951406395888235,ico-delta,openstack/openstack-ansible-os_neutron,0.290729373619372,0.315445897344675,0.249904108198906,0.303169531295416,0.317185462540544,0.084920636617718
RF,0.823996265170588,0.811330457523529,0.857686748594118,0.847058823529412,0.841176470588235,0.961274509805882,ico,openstack/openstack-ansible-os_neutron,0.271850527369668,0.298506023155773,0.24100872432489,0.302319464843945,0.277958682922057,0.086046518038027
RF,0.094176618011765,0.008389362047059,0.455032639994118,0.0642733564,0.205882352941176,0.493104643823529,process,openstack/openstack-ansible-os_neutron,0.168229512968192,0.204595810191256,0.213897767768159,0.117722591453018,0.356143559950363,0.18480323214835
