roc_auc,std_roc_auc,pr_auc,std_pr_auc,precision,std_precision,recall,std_recall,f1,std_f1,mcc,std_mcc,metrics,name,approach
0.589546751598018,0.150886534960996,0.430903848723345,0.196748240153216,0.350558035714286,0.421290404397772,0.160481770833333,0.220213110843236,0.200810691045066,0.248817541519371,0.156689611472334,0.250635585439588,process,ansible-community/ansible-consul,RF
0.975444733877988,0.071246977325219,0.941053831493798,0.139380540949976,0.919413442460317,0.190059058079308,0.901953125,0.201506818341626,0.894984464320402,0.180847967958178,0.880634937029517,0.196028586806218,iac-process,ansible-community/ansible-consul,RF
0.979126744927526,0.050434335845023,0.942039380233254,0.127943982779208,0.875300719246032,0.22661030891961,0.933221726190476,0.171902919649217,0.887137493582806,0.190466582585341,0.867968034051142,0.210767115477169,iac-delta,ansible-community/ansible-consul,RF
0.583687153350348,0.126363043798743,0.422628442262825,0.176082208645344,0.347106741187608,0.332488146467489,0.466508556547619,0.408547119774996,0.305542490662443,0.226539130433838,0.095284656637089,0.251980648334489,delta-process,ansible-community/ansible-consul,RF
0.975638693564135,0.069873145407233,0.940028619726399,0.139115076258751,0.909024677579365,0.212518850721252,0.887630208333333,0.219601680348253,0.882231939067876,0.201674886401433,0.865761470301803,0.220026085070576,total,ansible-community/ansible-consul,RF
0.982543731778426,0.061848832353307,0.967687074829932,0.110164181909535,0.892857142857143,0.243975018237133,0.931972789115646,0.220590753293755,0.897959183673469,0.224205138014852,0.884648018979816,0.243920559331497,iac,ansible-community/ansible-nomad,RF
0.59608843537415,0.240959568644067,0.437925170068027,0.321248554852928,0.081632653061225,0.273804242142831,0.061224489795918,0.217421181149618,0.068027210884354,0.233086281619208,0.017415741516551,0.266048657073446,delta,ansible-community/ansible-nomad,RF
0.685884353741497,0.275461908927412,0.563095238095238,0.356267147961145,0.280612244897959,0.439249862245528,0.244897959183673,0.392824011324901,0.249659863945578,0.393260828609718,0.225428115173628,0.404519872820475,process,ansible-community/ansible-nomad,RF
0.997084548104956,0.020198843236955,0.989795918367347,0.070695951329342,0.897959183673469,0.242381248317277,0.921768707482993,0.228626086759266,0.894557823129252,0.224097781821872,0.881101814100749,0.244620037804418,iac-process,ansible-community/ansible-nomad,RF
0.988581146744412,0.046135740443919,0.977891156462585,0.09031236766906,0.952380952380952,0.202030508910442,0.91156462585034,0.23594755368741,0.923809523809524,0.213808993529939,0.917230028291843,0.230039847696276,iac-delta,ansible-community/ansible-nomad,RF
0.677551020408163,0.268521420124824,0.552210884353741,0.350234364192938,0.188775510204082,0.372972793520348,0.173469387755102,0.343318445740015,0.171428571428571,0.336650164612069,0.139469446619435,0.347125975985314,delta-process,ansible-community/ansible-nomad,RF
0.997084548104956,0.020198843236955,0.989795918367347,0.070695951329342,0.918367346938775,0.228676684543831,0.91156462585034,0.23594755368741,0.901360544217687,0.222127334084641,0.890851916012064,0.239850411380215,total,ansible-community/ansible-nomad,RF
1,0,1,0,1,0,1,0,1,0,1,0,iac,ansible-community/ansible-vault,RF
0.722222222222222,0.248451997499977,0.506172839506173,0.441692439999958,0.444444444444444,0.496903994999953,0.444444444444444,0.496903994999953,0.444444444444444,0.496903994999953,0.444444444444444,0.496903994999953,delta,ansible-community/ansible-vault,RF
0.777777777777778,0.248451997499977,0.604938271604938,0.441692439999958,0.512345679012346,0.459451705331565,0.666666666666667,0.471404520791032,0.540740740740741,0.45373015795892,0.517937536418461,0.474126843707811,process,ansible-community/ansible-vault,RF
1,0,1,0,1,0,1,0,1,0,1,0,iac-process,ansible-community/ansible-vault,RF
1,0,1,0,0.888888888888889,0.314269680527354,0.888888888888889,0.314269680527354,0.888888888888889,0.314269680527354,0.888888888888889,0.314269680527354,iac-delta,ansible-community/ansible-vault,RF
0.777777777777778,0.248451997499977,0.604938271604938,0.441692439999958,0.469135802469136,0.476549606558488,0.666666666666667,0.471404520791032,0.488888888888889,0.462948147911103,0.444444444444444,0.496903994999953,delta-process,ansible-community/ansible-vault,RF
1,0,1,0,1,0,1,0,1,0,1,0,total,ansible-community/ansible-vault,RF
1,0,1,0,0.956521739130435,0.140885667356693,1,0,0.971014492753623,0.093923778237795,0.970421612470919,0.095938314499465,iac,ansible-community/molecule,RF
0.756038647342995,0.246139887977913,0.552277432712216,0.437439016051279,0.355072463768116,0.448573551899773,0.434782608695652,0.495728445695277,0.374741200828157,0.453997188613836,0.373004373004781,0.453402532946113,delta,ansible-community/molecule,RF
0.749368686868687,0.262942586454025,0.49824016563147,0.377543115155466,0.193478260869565,0.345248602246985,0.304347826086956,0.460130662793842,0.220289855072464,0.363788324399704,0.220746313717599,0.363215410968334,process,ansible-community/molecule,RF
1,0,1,0,0.688405797101449,0.279338192281107,1,0,0.782608695652174,0.199242421519819,0.78537686432206,0.19510339789405,iac-process,ansible-community/molecule,RF
1,0,1,0,0.956521739130435,0.140885667356693,1,0,0.971014492753623,0.093923778237795,0.970421612470919,0.095938314499465,iac-delta,ansible-community/molecule,RF
0.808410188844972,0.231503470978879,0.625051759834369,0.416777488702111,0.321428571428571,0.362723819808912,0.652173913043478,0.476280484787101,0.385324096193661,0.375349555746521,0.368465629738744,0.385788073519846,delta-process,ansible-community/molecule,RF
1,0,1,0,0.688405797101449,0.279338192281107,1,0,0.782608695652174,0.199242421519819,0.78537686432206,0.19510339789405,total,ansible-community/molecule,RF
0.977777777777778,0.044444444444445,0.95,0.1,0.9,0.2,0.9,0.2,0.866666666666667,0.163299316185545,0.868328157299975,0.161264414053536,iac,ansible-lockdown/RHEL7-STIG,RF
0.838888888888889,0.192770573032194,0.726666666666667,0.301404121478862,0.4,0.489897948556636,0.4,0.489897948556636,0.4,0.489897948556636,0.4,0.489897948556636,delta,ansible-lockdown/RHEL7-STIG,RF
0.826388888888889,0.226094730501385,0.765,0.311287648325468,0.373333333333333,0.396876695096992,0.6,0.489897948556636,0.426666666666667,0.410094839979459,0.42203455546795,0.403179241352574,process,ansible-lockdown/RHEL7-STIG,RF
1,0,1,0,0.8,0.4,0.7,0.4,0.733333333333333,0.38873012632302,0.734164078649987,0.388591180574155,iac-process,ansible-lockdown/RHEL7-STIG,RF
1,0,1,0,0.9,0.2,0.9,0.2,0.866666666666667,0.163299316185545,0.868328157299975,0.161264414053536,iac-delta,ansible-lockdown/RHEL7-STIG,RF
0.927777777777778,0.098757715747951,0.836666666666667,0.200111080264048,0.6,0.489897948556636,0.6,0.489897948556636,0.6,0.489897948556636,0.570185760300003,0.528519293115731,delta-process,ansible-lockdown/RHEL7-STIG,RF
1,0,1,0,0.8,0.4,0.7,0.4,0.733333333333333,0.38873012632302,0.734164078649987,0.388591180574155,total,ansible-lockdown/RHEL7-STIG,RF
0.997899344923155,0.007892726007799,0.989880952380952,0.040643619635589,0.970238095238095,0.092405801763453,0.978174603174603,0.079389877078344,0.970238095238095,0.073240897215581,0.968499144730788,0.079084342159269,iac,ansible-ThoTeam/nexus3-oss,RF
0.653807082435708,0.12873400853286,0.398772559681185,0.221384156601303,0.570634920634921,0.435051683419519,0.297619047619048,0.249432462378059,0.361451247165533,0.265930327576903,0.366473760625503,0.27942981499835,delta,ansible-ThoTeam/nexus3-oss,RF
0.660383356902075,0.149912418701666,0.397963769252763,0.244216160577265,0.374603174603175,0.415939652967299,0.259920634920635,0.295021735451839,0.284391534391534,0.303971543149321,0.271155637207902,0.31021692301329,process,ansible-ThoTeam/nexus3-oss,RF
0.997562358276644,0.011412593886669,0.992063492063492,0.039880458813972,0.962301587301587,0.103193679555126,0.962301587301587,0.103193679555126,0.955952380952381,0.084657841416957,0.95474706651016,0.088580517544702,iac-process,ansible-ThoTeam/nexus3-oss,RF
0.998340262030738,0.008297724051365,0.993253968253968,0.036198220418988,0.962301587301587,0.103193679555126,0.970238095238095,0.092405801763453,0.960714285714286,0.081310482459663,0.959328665246178,0.085782018128479,iac-delta,ansible-ThoTeam/nexus3-oss,RF
0.668939787828214,0.135952752668382,0.419753746030577,0.235861724079228,0.45,0.430776952805954,0.261904761904762,0.268847375967529,0.309863945578231,0.291286170167283,0.304464612654422,0.298454341436792,delta-process,ansible-ThoTeam/nexus3-oss,RF
0.998351284958428,0.007283779316511,0.991534391534392,0.036455180039762,0.96031746031746,0.107948178640758,0.962301587301587,0.103193679555126,0.955328798185941,0.088332110185543,0.954627071017776,0.090218223418547,total,ansible-ThoTeam/nexus3-oss,RF
0.994202898550725,0.008198339492018,0.979206349206349,0.029406662963631,0.880952380952381,0.168358757425368,0.938888888888889,0.043744488188955,0.902173913043478,0.109057369154293,0.890089635787342,0.121599468498504,iac,ansible/workshops,RF
0.559451968005068,0.06152856852352,0.198751985159129,0.02843533695459,0.242922374429224,0.111070654213777,0.8,0.282842712474619,0.32156862745098,0.05545935538718,0.104347826086957,0.147570110856323,delta,ansible/workshops,RF
0.549893086243763,0.044819789688557,0.249347412951097,0.099659285007574,0.30952380952381,0.220800440368945,0.127777777777778,0.126442296408234,0.165266106442577,0.144956291685553,0.14505755168495,0.115715180120164,process,ansible/workshops,RF
0.995169082125604,0.006831949576682,0.980877192982456,0.027043733034854,0.916666666666667,0.117851130197758,0.966666666666667,0.047140452079103,0.939393939393939,0.085709912871097,0.931159346211161,0.097355386230807,iac-process,ansible/workshops,RF
0.994202898550725,0.008198339492018,0.976296296296296,0.033522099256251,0.916666666666667,0.117851130197758,0.966666666666667,0.047140452079103,0.939393939393939,0.085709912871097,0.931159346211161,0.097355386230807,iac-delta,ansible/workshops,RF
0.54963768115942,0.044144453323427,0.216819347572772,0.037506488357051,0.30952380952381,0.220800440368945,0.127777777777778,0.126442296408234,0.165266106442577,0.144956291685553,0.14505755168495,0.115715180120164,delta-process,ansible/workshops,RF
0.994685990338164,0.00751514453435,0.98,0.028284271247462,0.916666666666667,0.117851130197758,0.966666666666667,0.047140452079103,0.939393939393939,0.085709912871097,0.931159346211161,0.097355386230807,total,ansible/workshops,RF
0.991201501349528,0.045064470976144,0.986077694235589,0.05966777735301,0.913511904761905,0.116348433200294,0.967916666666667,0.137456432491657,0.927252608502608,0.127161641591568,0.920016431966255,0.123414014509535,iac,ansistrano/deploy,RF
0.53041790423575,0.096846809243758,0.280021132344022,0.121846446199917,0.183333333333333,0.362859017617954,0.0525,0.098075226229665,0.079285714285714,0.148757324178,0.071220568646384,0.16837949725502,delta,ansistrano/deploy,RF
0.526295948203843,0.120779941508334,0.278019073439386,0.119869710274862,0.179166666666667,0.367777672876789,0.049583333333333,0.100656697905968,0.076111111111111,0.153227620563995,0.057711035537573,0.180785939185558,process,ansistrano/deploy,RF
0.99002572537112,0.036830043891135,0.976942918192918,0.073135612951924,0.9375,0.111102430216445,0.950416666666667,0.157210381866678,0.928571428571428,0.13199441111419,0.92324781016919,0.127963858082156,iac-process,ansistrano/deploy,RF
0.991974105937921,0.041200941190797,0.983414003759398,0.065662984041726,0.92125,0.116665922616675,0.959583333333334,0.145147793453585,0.926448412698413,0.12922031381723,0.919684789305995,0.126388753647986,iac-delta,ansistrano/deploy,RF
0.540832750947883,0.105213540987033,0.286817697876879,0.125816440587509,0.1625,0.342554740151118,0.04625,0.093131291733767,0.070476190476191,0.142074044123497,0.054894303324734,0.16401993694479,delta-process,ansistrano/deploy,RF
0.990506916329285,0.038392316344725,0.980704144174539,0.061330078079076,0.9375,0.111102430216445,0.929583333333333,0.19893771708195,0.910714285714286,0.165250502713348,0.908021611117053,0.154007057689799,total,ansistrano/deploy,RF
0.948911053269832,0.09029899656066,0.809180120861068,0.248717759657673,0.895833333333333,0.185170717027408,0.875,0.21650635094611,0.85,0.15545631755148,0.865931059592134,0.138259514651455,iac,anthcourtney/ansible-role-cis-amazon-linux,RF
0.467971465009757,0.109558975114511,0.01423277480661,0.01195470323477,0,0,0,0,0,0,0,0,delta,anthcourtney/ansible-role-cis-amazon-linux,RF
0.499678900186703,0.11751725799398,0.014003911458265,0.007083556054726,0,0,0,0,0,0,0,0,process,anthcourtney/ansible-role-cis-amazon-linux,RF
0.925325363071445,0.126313092518549,0.755980116060761,0.24631048144625,0.895833333333333,0.185170717027408,0.75,0.25,0.7875,0.180998388574779,0.803026344549255,0.173266386450966,iac-process,anthcourtney/ansible-role-cis-amazon-linux,RF
0.943749979220183,0.098811477377333,0.837803504481758,0.196941932721911,0.916666666666667,0.144337567297406,0.875,0.21650635094611,0.866666666666667,0.14142135623731,0.879779223399249,0.126364327307875,iac-delta,anthcourtney/ansible-role-cis-amazon-linux,RF
0.455957921684151,0.115846274805271,0.014370982964767,0.012166335074707,0,0,0,0,0,0,0,0,delta-process,anthcourtney/ansible-role-cis-amazon-linux,RF
0.95520159013077,0.092267334251327,0.77281153289408,0.233120505063737,0.8125,0.347985272676876,0.59375,0.35216961467452,0.654166666666667,0.33079764710973,0.674471356863853,0.325451726291029,total,anthcourtney/ansible-role-cis-amazon-linux,RF
0.882539682539683,0.174357691789949,0.936309523809524,0.098870463135992,0.857142857142857,0.164957219768465,0.852380952380952,0.188441513689613,0.84671201814059,0.161532757329587,0.662997192266169,0.35873206059836,iac,antoiner77/caddy-ansible,RF
0.473015873015873,0.26850274929587,0.64421768707483,0.165187101969376,0.166666666666667,0.267261241912424,0.257142857142857,0.410077145554495,0.199134199134199,0.315275176727846,-0.201788466633381,0.262307499430646,delta,antoiner77/caddy-ansible,RF
0.597619047619048,0.118554534399179,0.68437074829932,0.110961699892687,0.538095238095238,0.252874629473367,0.530952380952381,0.368655705880783,0.517460317460318,0.299255816718336,0.076585140117714,0.349954353661279,process,antoiner77/caddy-ansible,RF
0.866666666666667,0.187718127089781,0.907738095238095,0.136575691472289,0.724489795918367,0.359032899709371,0.733333333333333,0.375436254179562,0.716594516594517,0.35546652808699,0.496543669187968,0.57944569181194,iac-process,antoiner77/caddy-ansible,RF
0.882539682539683,0.174357691789949,0.936309523809524,0.098870463135992,0.761904761904762,0.343385835758475,0.733333333333333,0.330463839483761,0.736507936507937,0.320147358361364,0.530804513573722,0.521742103282856,iac-delta,antoiner77/caddy-ansible,RF
0.481944444444444,0.125437945337571,0.635204081632653,0.072959381887684,0.333333333333333,0.235702260395516,0.280952380952381,0.249193711134399,0.297093382807669,0.231433158619883,-0.134431172249312,0.134310725702704,delta-process,antoiner77/caddy-ansible,RF
0.86468253968254,0.214420151832135,0.926785714285714,0.112772094737457,0.724489795918367,0.359032899709371,0.65,0.338179064054946,0.667614924757782,0.32376692230688,0.41898749507176,0.522334981324234,total,antoiner77/caddy-ansible,RF
0.984035126396238,0.048678214116832,0.979830428243127,0.07592342780051,0.935746352413019,0.167999189880529,0.975617283950617,0.053267348870797,0.942393348602499,0.134930803258247,0.9049308148351,0.159932525709715,iac,ANXS/postgresql,RF
0.53642710170488,0.095676000183091,0.612728946293761,0.187210608042197,0.506318989652323,0.291932721238872,0.709185773074662,0.369440358932617,0.542434301485916,0.301489780644125,0.047707346356685,0.228503217379042,delta,ANXS/postgresql,RF
0.551273148148148,0.127024320580053,0.644625134580005,0.171696912801912,0.567428516774922,0.205805295524197,0.916740152851264,0.202290502001516,0.678688928771189,0.225784495960822,0.055686095599555,0.190423155248512,process,ANXS/postgresql,RF
0.976925338036449,0.055421302438439,0.965406140009315,0.097026374133597,0.927013521457966,0.206627839679005,0.920737801293357,0.127710873803278,0.897835407149132,0.177236455326635,0.840090318773951,0.205693323281863,iac-process,ANXS/postgresql,RF
0.986327895355673,0.042703567663654,0.982255472334838,0.073312436134694,0.918756346534124,0.205029980199758,0.975617283950617,0.053267348870797,0.927318306239875,0.163605076230229,0.887307070155794,0.187216220410346,iac-delta,ANXS/postgresql,RF
0.53722075249853,0.130418014904334,0.63665563321648,0.170091081185077,0.561053452720119,0.358403156471726,0.518841857730747,0.413034494514498,0.427974400330108,0.304935458627197,0.06211047177858,0.225299632699444,delta-process,ANXS/postgresql,RF
0.978170928865373,0.046718240353689,0.965891148827657,0.093995485574043,0.920267489711934,0.217620585032662,0.971913580246913,0.06704425534655,0.922167755991285,0.186105699476857,0.884105749993419,0.210318996863676,total,ANXS/postgresql,RF
0.833333333333333,0.311804782231162,0.875,0.21650635094611,0.75,0.381881307912987,0.791666666666667,0.379601399131012,0.75,0.363241578628389,0.583333333333333,0.640095478989051,iac,arillso/ansible.logrotate,RF
0.604166666666667,0.259372908291432,0.569444444444444,0.292327294164572,0.291666666666667,0.431003351366192,0.291666666666667,0.431003351366192,0.277777777777778,0.404450549404473,0.208333333333333,0.431003351366192,delta,arillso/ansible.logrotate,RF
0.6875,0.29092166757852,0.652777777777778,0.322449632395664,0.347222222222222,0.38162865733428,0.458333333333333,0.47689679759415,0.372222222222222,0.382446639544349,0.166666666666667,0.372677996249965,process,arillso/ansible.logrotate,RF
0.833333333333333,0.311804782231162,0.875,0.21650635094611,0.666666666666667,0.372677996249965,0.791666666666667,0.379601399131012,0.694444444444444,0.345830544388576,0.5,0.612372435695794,iac-process,arillso/ansible.logrotate,RF
0.833333333333333,0.294627825494395,0.833333333333333,0.235702260395516,0.708333333333333,0.320047739494525,0.875,0.297559517855952,0.75,0.276385399196283,0.583333333333333,0.533593686452737,iac-delta,arillso/ansible.logrotate,RF
0.6875,0.29092166757852,0.652777777777778,0.322449632395664,0.375,0.414578098794425,0.458333333333333,0.47689679759415,0.388888888888889,0.404450549404473,0.25,0.433012701892219,delta-process,arillso/ansible.logrotate,RF
0.833333333333333,0.311804782231162,0.875,0.21650635094611,0.625,0.414578098794425,0.708333333333333,0.431003351366192,0.638888888888889,0.395772412465972,0.416666666666667,0.671854812358212,total,arillso/ansible.logrotate,RF
0.813131313131313,0,0.242715833348559,0,0.148148148148148,0,0.363636363636364,0,0.210526315789474,0,0.173125744448704,0,iac,AtlasOfLivingAustralia/ala-install,RF
0.5,0,0.046610169491526,0,0,0,0,0,0,0,0,0,delta,AtlasOfLivingAustralia/ala-install,RF
0.5,0,0.046610169491526,0,0.046610169491526,0,1,0,0.089068825910931,0,0,0,process,AtlasOfLivingAustralia/ala-install,RF
0.832121212121212,0,0.273313550855924,0,0.071942446043166,0,0.909090909090909,0,0.133333333333333,0,0.143853407921899,0,iac-process,AtlasOfLivingAustralia/ala-install,RF
0.822626262626263,0,0.258251182150333,0,0.072463768115942,0,0.909090909090909,0,0.134228187919463,0,0.145536494113193,0,iac-delta,AtlasOfLivingAustralia/ala-install,RF
0.5,0,0.046610169491526,0,0,0,0,0,0,0,0,0,delta-process,AtlasOfLivingAustralia/ala-install,RF
0.831111111111111,0,0.3001124071229,0,0.08411214953271,0,0.818181818181818,0,0.152542372881356,0,0.162022613541831,0,total,AtlasOfLivingAustralia/ala-install,RF
0.990463564213564,0.063477921579074,0.97568253968254,0.11940029875552,0.931111111111111,0.203839685252776,0.957777777777778,0.176579293558391,0.936888888888889,0.184717869622905,0.937377821005971,0.184069052545347,iac,automium/service-kubernetes,RF
0.516384955221912,0.107810412006705,0.175686036838978,0.145558710919439,0.102222222222222,0.282703002556253,0.066666666666667,0.19436506316151,0.070031746031746,0.190726459922286,0.0475289498099,0.205225056481405,delta,automium/service-kubernetes,RF
0.551374675646415,0.130573145656756,0.21988923961328,0.202180251635272,0.111666666666667,0.287482688689765,0.091111111111111,0.236162739453481,0.080740740740741,0.193884555471755,0.070103066121804,0.202229168139634,process,automium/service-kubernetes,RF
0.988801938801939,0.056159257972808,0.964571428571428,0.144456633010955,0.926666666666666,0.20591260281974,0.951111111111111,0.184136288763259,0.929777777777778,0.187582936389991,0.93055035661819,0.186493858690639,iac-process,automium/service-kubernetes,RF
0.990698884448884,0.053486060347088,0.968222222222222,0.129333715157894,0.925555555555555,0.223844081537811,0.935555555555556,0.212382138701695,0.922539682539683,0.210585094763514,0.922296469200178,0.212296772478263,iac-delta,automium/service-kubernetes,RF
0.537706325478065,0.129338679565914,0.206009089371366,0.184771346605572,0.098888888888889,0.271379648426788,0.071111111111111,0.203984990975341,0.071555555555556,0.187038782536776,0.055220581733953,0.198133884696428,delta-process,automium/service-kubernetes,RF
0.989297369297369,0.064572165238673,0.974015873015873,0.121073145144506,0.914444444444445,0.230528110816324,0.933333333333333,0.216024689946929,0.913650793650794,0.214133043791556,0.914140851191955,0.215022926779679,total,automium/service-kubernetes,RF
0.931766057563914,0.06517866422463,0.777892379645824,0.217681462010972,0.64878344252782,0.327104373201357,0.908715489838923,0.05456547980942,0.700674577153706,0.228431446156804,0.596631644717846,0.218710637125815,iac,bluebanquise/bluebanquise,RF
0.543578429304311,0.081696753628524,0.480730706783953,0.273844761751967,0.514625584005429,0.35360699139911,0.349291938997821,0.34678568825479,0.327572865388716,0.286870116356847,0.091547264206122,0.099473204478974,delta,bluebanquise/bluebanquise,RF
0.582675034581132,0.069480123991762,0.472492314665837,0.291325371306021,0.470057185610948,0.372380489396654,0.519825708061002,0.446763727260708,0.373211292107827,0.345036094542605,0.069536041780314,0.061003735764019,process,bluebanquise/bluebanquise,RF
0.91779270727503,0.068096187411719,0.800073784627378,0.200359304391536,0.631848497741469,0.338020655901016,0.93615664845173,0.076050194639709,0.697201922377968,0.295877258666382,0.609419745970936,0.288503406043794,iac-process,bluebanquise/bluebanquise,RF
0.934538602135384,0.056210226274499,0.799156358059364,0.182110998372326,0.621151572105043,0.346661131076028,0.915478231365406,0.044342629249544,0.678203542592467,0.25426363337638,0.585541891421011,0.215448858475233,iac-delta,bluebanquise/bluebanquise,RF
0.597576246811681,0.08889717636133,0.498287836222559,0.297410399024575,0.47536410617806,0.368233694319191,0.514814814814815,0.476437252341146,0.371456916099773,0.354102306426448,0.093213957958151,0.111019725440641,delta-process,bluebanquise/bluebanquise,RF
0.924198432682344,0.057554308299846,0.810521095711913,0.185762069812524,0.616002913744677,0.344010394371952,0.907035965570199,0.038330981198897,0.676871742033536,0.276706793244456,0.572204336932569,0.243668132743459,total,bluebanquise/bluebanquise,RF
1,0,1,0,0.894736842105263,0.203841228747759,0.973684210526316,0.111648439134718,0.912280701754386,0.146782460795452,0.897992746235735,0.170690783282156,iac,caktus/tequila-django,RF
0.578947368421053,0.293040229622633,0.452631578947368,0.322103065390201,0.333333333333333,0.458831467741124,0.289473684210526,0.407682457495518,0.301754385964912,0.417941724051315,0.226740958143417,0.458169125167694,delta,caktus/tequila-django,RF
